95f4,,,否,㘔,,Thinking...,Thinking...,Thinking...,U+3614,,,Thinking...,,,,,, {口賽}
95f5,,,否,簺,,Thinking...,Thinking...,Thinking...,U+7C3A,,,Thinking...,,,,,,
95f9,,,否,螋,,Thinking...,Thinking...,Thinking...,U+878B,,,Thinking...,,,,,,
9640,,,否,遬,,Thinking...,Thinking...,Thinking...,U+906C,,,Thinking...,,,,,,
9641,,,否,𦌊,,Thinking...,Thinking...,Thinking...,U+2630A,,,Thinking...,,,,,, {四蓋+欶}
9644,,,否,遡,,Thinking...,Thinking...,Thinking...,U+9061,,,Thinking...,,,,,,
9646,,,否,髿,,Thinking...,Thinking...,Thinking...,U+9AFF,,,Thinking...,,,,,,
9647,,,否,鮻,,Thinking...,Thinking...,Thinking...,U+9BBB,,,Thinking...,,,,,,
964a,,,否,鏁,,Thinking...,Thinking...,Thinking...,U+93C1,,,Thinking...,,,,,,
9651,,,否,飱,,Thinking...,Thinking...,Thinking...,U+98F1,,,Thinking...,,,,,,
9652,,,否,笋,,Thinking...,Thinking...,Thinking...,U+7B0B,,,Thinking...,,,,,,
9653,,,否,凇,,Thinking...,Thinking...,Thinking...,U+51C7,,,Thinking...,,,,,,
9655,,,否,㩳,,Thinking...,Thinking...,Thinking...,U+3A73,,,Thinking...,,,,,, {提手+雙}
9657,,,否,峩,,Thinking...,Thinking...,Thinking...,U+5CE9,,,Thinking...,,,,,,
9659,,,否,鵞,,Thinking...,Thinking...,Thinking...,U+9D5E,,,Thinking...,,,,,,
965b,,,否,頟,,Thinking...,Thinking...,Thinking...,U+981F,,,Thinking...,,,,,,
965c,,,否,𣘨,,Thinking...,Thinking...,Thinking...,U+23628,,,Thinking...,,,,,,
965e,,,否,歺,,Thinking...,Thinking...,Thinking...,U+6B7A,,,Thinking...,,,,,,
9660,,,否,砈,,Thinking...,Thinking...,Thinking...,U+7808,,,Thinking...,,,,,,
9661,,,否,屵,,Thinking...,Thinking...,Thinking...,U+5C75,,,Thinking...,,,,,,
9665,,,否,㔩,,Thinking...,Thinking...,Thinking...,U+3529,,,Thinking...,,,,,, {句-口+盍}
9667,,,否,㤅,,Thinking...,Thinking...,Thinking...,U+3905,,,Thinking...,,,,,,
966a,,,否,翶,,Thinking...,Thinking...,Thinking...,U+7FF6,,,Thinking...,,,,,,
966b,,,否,抝,,Thinking...,Thinking...,Thinking...,U+629D,,,Thinking...,,,,,,
9671,,,否,揞,,Thinking...,Thinking...,Thinking...,U+63DE,,,Thinking...,,,,,,
9672,,,否,枊,,Thinking...,Thinking...,Thinking...,U+678A,,,Thinking...,,,,,,
9673,,,否,轜,,Thinking...,Thinking...,Thinking...,U+8F5C,,,Thinking...,,,,,,
9675,,,否,扅,,Thinking...,Thinking...,Thinking...,U+6245,,,Thinking...,,,,,,
9679,,,否,彞,,Thinking...,Thinking...,Thinking...,U+5F5E,,,Thinking...,,,,,, {彞 (彞語)}
967a,,,否,㠯,,Thinking...,Thinking...,Thinking...,U+382F,,,Thinking...,,,,,,
967b,,,否,狀⃞,,Thinking...,Thinking...,Thinking...,U+72C0,,,Thinking...,,,,,,
967c,,,否,㵝,,Thinking...,Thinking...,Thinking...,U+3D5D,,,Thinking...,,,,,,
967d,,,否,坄,,Thinking...,Thinking...,Thinking...,U+5744,,,Thinking...,,,,,,
967e,,,否,瞖,,Thinking...,Thinking...,Thinking...,U+7796,,,Thinking...,,,,,,
96a1,,,否,鷧,,Thinking...,Thinking...,Thinking...,U+9DE7,,,Thinking...,,,,,,
96a2,,,否,䆿,,Thinking...,Thinking...,Thinking...,U+41BF,,,Thinking...,,,,,,
96a3,,,否,鵶,,Thinking...,Thinking...,Thinking...,U+9D76,,,Thinking...,,,,,,
96a5,,,否,瘂,,Thinking...,Thinking...,Thinking...,U+7602,,,Thinking...,,,,,,
96a6,,,否,嚈,,Thinking...,Thinking...,Thinking...,U+5688,,,Thinking...,,,,,,
96a7,,,否,釾,,Thinking...,Thinking...,Thinking...,U+91FE,,,Thinking...,,,,,,
96a8,,,否,壄,,Thinking...,Thinking...,Thinking...,U+58C4,,,Thinking...,,,,,,
96aa,,,否,殜,,Thinking...,Thinking...,Thinking...,U+6B9C,,,Thinking...,,,,,,  {歹 + 蝶 - 虫}
96ac,,,否,曅,,Thinking...,Thinking...,Thinking...,U+66C5,,,Thinking...,,,,,, {上日下華}
96b0,,,否,滺,,Thinking...,Thinking...,Thinking...,U+6EFA,,,Thinking...,,,,,,
96b1,,,否,㖡,,Thinking...,Thinking...,Thinking...,U+35A1,,,Thinking...,,,,,, {口夜}
96b2,,,否,肬,,Thinking...,Thinking...,Thinking...,U+80AC,,,Thinking...,,,,,,
96ba,,,否,㳂,,Thinking...,Thinking...,Thinking...,U+3CC2,,,Thinking...,,,,,,
96bc,,,否,㫃,,Thinking...,Thinking...,Thinking...,U+3AC3,,,Thinking...,,,,,,  {方人}
96bd,,,否,𣝓,,Thinking...,Thinking...,Thinking...,U+23753,,,Thinking...,,,,,,  {木厭} 
96c0,,,否,灧,,Thinking...,Thinking...,Thinking...,U+7067,,,Thinking...,,,,,, {灩}
96c2,,,否,陻,,Thinking...,Thinking...,Thinking...,U+967B,,,Thinking...,,,,,,
96c4,,,否,侌,,Thinking...,Thinking...,Thinking...,U+4F8C,,,Thinking...,,,,,,
96c6,,,否,㹜,,Thinking...,Thinking...,Thinking...,U+3E5C,,,Thinking...,,,,,, {犬犬}
96c7,,,否,唫,,Thinking...,Thinking...,Thinking...,U+552B,,,Thinking...,,,,,,
96c8,,,否,嶾,,Thinking...,Thinking...,Thinking...,U+5DBE,,,Thinking...,,,,,, {山+穩-禾}
96cd,,,否,媖,,Thinking...,Thinking...,Thinking...,U+5A96,,,Thinking...,,,,,,
96ce,,,否,鸎,,Thinking...,Thinking...,Thinking...,U+9E0E,,,Thinking...,,,,,,
96d0,,,否,籝,,Thinking...,Thinking...,Thinking...,U+7C5D,,,Thinking...,,,,,,
96d2,,,否,暎,,Thinking...,Thinking...,Thinking...,U+668E,,,Thinking...,,,,,,
96d6,,,否,鼃,,Thinking...,Thinking...,Thinking...,U+9F03,,,Thinking...,,,,,,
96d7,,,否,䍪,,Thinking...,Thinking...,Thinking...,U+436A,,,Thinking...,,,,,, {羊末}
96da,,,否,韈,,Thinking...,Thinking...,Thinking...,U+97C8,,,Thinking...,,,,,, {革蔑}
96db,,,否,韤,,Thinking...,Thinking...,Thinking...,U+97E4,,,Thinking...,,,,,, {韋蔑}
96e0,,,否,衞,,Thinking...,Thinking...,Thinking...,U+885E,,,Thinking...,,,,,, {衛}
96e5,,,否,尩,,Thinking...,Thinking...,Thinking...,U+5C29,,,Thinking...,,,,,,
96e9,,,否,徃,,Thinking...,Thinking...,Thinking...,U+5F83,,,Thinking...,,,,,,
96eb,,,否,望,,Thinking...,Thinking...,Thinking...,U+671B,,,Thinking...,,,,,, {正字與圖片相同（斜月）}
96ee,,,否,禺,,Thinking...,Thinking...,Thinking...,U+79BA,,,Thinking...,,,,,, {禺}
96ef,,,否,隅,,Thinking...,Thinking...,Thinking...,U+9685,,,Thinking...,,,,,, {隅}
96f0,,,否,愚,,Thinking...,Thinking...,Thinking...,U+611A,,,Thinking...,,,,,, {愚}
96f1,,,否,䱷,,Thinking...,Thinking...,Thinking...,U+4C77,,,Thinking...,,,,,,  {左虍魚右攵}
96fa,,,否,欝,,Thinking...,Thinking...,Thinking...,U+6B1D,,,Thinking...,,,,,,
96fb,,,否,籰,,Thinking...,Thinking...,Thinking...,U+7C70,,,Thinking...,,,,,,
9743,,,否,蒕,,Thinking...,Thinking...,Thinking...,U+8495,,,Thinking...,,,,,,
9747,,,否,顒,,Thinking...,Thinking...,Thinking...,U+9852,,,Thinking...,,,,,,
974d,,,否,釉,,Thinking...,Thinking...,Thinking...,U+91C9,,,Thinking...,,,,,, {采由}
974f,,,否,毌,,Thinking...,Thinking...,Thinking...,U+6BCC,,,Thinking...,,,,,, {毌}
9750,,,否,ŋ,,Thinking...,Thinking...,Thinking...,U+14B,#N/A,,Thinking...,,,,,,
9758,,,否,𡯓,,Thinking...,Thinking...,Thinking...,U+21BD3,,,Thinking...,,,,,, {尬}
975b,,,否,䘿,,Thinking...,Thinking...,Thinking...,U+463F,,,Thinking...,,,,,,  {側衣 + 屈}
9760,,,否,䀢,,Thinking...,Thinking...,Thinking...,U+4022,,,Thinking...,,,,,, {目矢}
9761,,,否,㯶,,Thinking...,Thinking...,Thinking...,U+3BF6,,,Thinking...,,,,,,
9762,,,否,騌,,Thinking...,Thinking...,Thinking...,U+9A0C,,,Thinking...,,,,,,
9764,,,否,袄,,Thinking...,Thinking...,Thinking...,U+8884,,,Thinking...,,,,,,
9765,,,否,殹,,Thinking...,Thinking...,Thinking...,U+6BB9,,,Thinking...,,,,,,
9766,,,否,彛,,Thinking...,Thinking...,Thinking...,U+5F5B,,,Thinking...,,,,,,
976a,,,否,烱,,Thinking...,Thinking...,Thinking...,U+70F1,,,Thinking...,,,,,,
976b,,,否,䏿,,Thinking...,Thinking...,Thinking...,U+43FF,,,Thinking...,,,,,,
976c,,,否,鍫,,Thinking...,Thinking...,Thinking...,U+936B,,,Thinking...,,,,,,
976e,,,否,鰌,,Thinking...,Thinking...,Thinking...,U+9C0C,,,Thinking...,,,,,,
976f,,,否,鵮,,Thinking...,Thinking...,Thinking...,U+9D6E,,,Thinking...,,,,,,
9773,,,否,鰕,,Thinking...,Thinking...,Thinking...,U+9C15,,,Thinking...,,,,,,
9779,,,否,縣,,Thinking...,Thinking...,Thinking...,U+7E23,,13-6F21,Thinking...,,,,,," {縣, CNS 13-6F21}"
977b,,,否,喆,,Thinking...,Thinking...,Thinking...,U+5586,,,Thinking...,,,,,,
97a2,,,否,餦,,Thinking...,Thinking...,Thinking...,U+9926,,,Thinking...,,,,,,
97a7,,,否,鼹,,Thinking...,Thinking...,Thinking...,U+9F39,,,Thinking...,,,,,,
97a8,,,否,䰀,,Thinking...,Thinking...,Thinking...,U+4C00,,,Thinking...,,,,,, {上髟下委}
97ab,,,否,敎,,Thinking...,Thinking...,Thinking...,U+654E,,,Thinking...,,,,,, {教}
97bf,,,否,颰,,Thinking...,Thinking...,Thinking...,U+98B0,,4-4857,Thinking...,,,,,,  {風邊 + 犮}
97c0,,,否,吴,,Thinking...,Thinking...,Thinking...,U+5434,,,Thinking...,,,,,,
97cc,,,否,餁,,Thinking...,Thinking...,Thinking...,U+9901,,,Thinking...,,,,,,
97cd,,,否,槀,,Thinking...,Thinking...,Thinking...,U+69C0,,,Thinking...,,,,,,
97ce,,,否,㲪,,Thinking...,Thinking...,Thinking...,U+3CAA,,,Thinking...,,,,,,  {登毛}
97d2,,,否,→,,Thinking...,Thinking...,Thinking...,U+2192,,,Thinking...,,,,,,
97d3,,,否,𩢷,,Thinking...,Thinking...,Thinking...,U+298B7,,,Thinking...,,,,,,  {馬百}（貼不進來）
97d4,,,否,㞞,,Thinking...,Thinking...,Thinking...,U+379E,,14-6536,Thinking...,,,,,, {尸邊+從}
97d7,,,否,脗,,Thinking...,Thinking...,Thinking...,U+8117,,,Thinking...,,,,,,
97d8,,,否,𡈼,,Thinking...,Thinking...,Thinking...,U+2123C,,,Thinking...,,,,,,
97db,,,否,敠,,Thinking...,Thinking...,Thinking...,U+6560,,,Thinking...,,,,,,
97dd,,,否,舋,,Thinking...,Thinking...,Thinking...,U+820B,,,Thinking...,,,,,,
97e4,,,否,䠷,,Thinking...,Thinking...,Thinking...,U+4837,,3-4471,Thinking...,,,,,, {身兆}
97e5,,,否,䌋,,Thinking...,Thinking...,Thinking...,U+430B,,,Thinking...,,,,,, {糸荅}
97e6,,,否,ɔ,,Thinking...,Thinking...,Thinking...,U+254,#N/A,,Thinking...,,,,,,
97e8,,,否,鐴,,Thinking...,Thinking...,Thinking...,U+9434,,,Thinking...,,,,,,
97e9,,,否,䩤,,Thinking...,Thinking...,Thinking...,U+4A64,,,Thinking...,,,,,, {革見}
97ea,,,否,ŋ,,Thinking...,Thinking...,Thinking...,U+14B,#N/A,,Thinking...,,,,,,
97ec,,,否,𤊻,,Thinking...,Thinking...,Thinking...,U+242BB,,,Thinking...,,,,,, {火冒}
97ed,,,否,㧙,,Thinking...,Thinking...,Thinking...,U+39D9,,,Thinking...,,,,,,  {提手 + 必}
97ef,,,否,𩍐,,Thinking...,Thinking...,Thinking...,U+29350,,11-3A2A,Thinking...,,,,,, {革登}
97f3,,,否,誵,,Thinking...,Thinking...,Thinking...,U+8AB5,,,Thinking...,,,,,,
97f4,,,否,䁆,,Thinking...,Thinking...,Thinking...,U+4046,,,Thinking...,,,,,,  {目奄}
97f5,,,否,㘉,,Thinking...,Thinking...,Thinking...,U+3609,,,Thinking...,,,,,,  {口節}
97f9,,,否,𪑦,,Thinking...,Thinking...,Thinking...,U+2A466,,,Thinking...,,,,,, {黑曷}
97fa,,,否,䔿,,Thinking...,Thinking...,Thinking...,U+453F,,,Thinking...,,,,,,  {艸頭 + 尊}
97fe,,,否,㗙,,Thinking...,Thinking...,Thinking...,U+35D9,,,Thinking...,,,,,,
9841,,,否,磆,,Thinking...,Thinking...,Thinking...,U+78C6,,3-4D48,Thinking...,,,,,,
9842,,,否,曃,,Thinking...,Thinking...,Thinking...,U+66C3,,,Thinking...,,,,,,
9844,,,否,𪘥,,Thinking...,Thinking...,Thinking...,U+2A625,,,Thinking...,,,,,, {上制下齒}
9845,,,否,𪆵,,Thinking...,Thinking...,Thinking...,U+2A1B5,,,Thinking...,,,,,,
9848,,,否,䞤,,Thinking...,Thinking...,Thinking...,U+47A4,,,Thinking...,,,,,,  {走邊 + 句}
9849,,,否,礲,,Thinking...,Thinking...,Thinking...,U+7932,,,Thinking...,,,,,,
984b,,,否,夋,,Thinking...,Thinking...,Thinking...,U+590B,,,Thinking...,,,,,,
984c,,,否,𤍤,,Thinking...,Thinking...,Thinking...,U+24364,,,Thinking...,,,,,, {火章}
984d,,,否,叀,,Thinking...,Thinking...,Thinking...,U+53C0,,4-2559,Thinking...,,,,,,
984e,,,否,憕,,Thinking...,Thinking...,Thinking...,U+6195,,,Thinking...,,,,,,
984f,,,否,鱲,,Thinking...,Thinking...,Thinking...,U+9C72,,,Thinking...,,,,,,
9850,,,否,𥫱,,Thinking...,Thinking...,Thinking...,U+25AF1,,,Thinking...,,,,,, {上⺮下屯}  
9851,,,否,篅,,Thinking...,Thinking...,Thinking...,U+7BC5,,,Thinking...,,,,,, {上⺮下耑}
9852,,,否,䉛,,Thinking...,Thinking...,Thinking...,U+425B,,,Thinking...,,,,,,  {竹頭 + 奧}
9853,,,否,䕷,,Thinking...,Thinking...,Thinking...,U+4577,,,Thinking...,,,,,,
9854,,,否,䯼,,Thinking...,Thinking...,Thinking...,U+4BFC,,4-543B,Thinking...,,,,,, {上髟下狄}
9855,,,否,𩽆,,Thinking...,Thinking...,Thinking...,U+29F46,,,Thinking...,,,,,, {魚賣}
9856,,,否,璹,,Thinking...,Thinking...,Thinking...,U+74B9,,,Thinking...,,,,,,
9857,,,否,俌,,Thinking...,Thinking...,Thinking...,U+4FCC,,,Thinking...,,,,,,
9858,,,否,吖,,Thinking...,Thinking...,Thinking...,U+5416,,,Thinking...,,,,,,
9859,,,否,㗇,,Thinking...,Thinking...,Thinking...,U+35C7,,3-3A30,Thinking...,,,,,,
985a,,,否,祬,,Thinking...,Thinking...,Thinking...,U+796C,,,Thinking...,,,,,, {側衣+至}
985b,,,否,𦳚,,Thinking...,Thinking...,Thinking...,U+26CDA,,,Thinking...,,,,,, {艸頭+是}
985c,,,否,晗,,Thinking...,Thinking...,Thinking...,U+6657,,,Thinking...,,,,,,
985d,,,否,袼,,Thinking...,Thinking...,Thinking...,U+88BC,,,Thinking...,,,,,,
985e,,,否,𣜂,,Thinking...,Thinking...,Thinking...,U+23702,,,Thinking...,,,,,,{左木上夭下韭} (似 U+23702 ，但上面是天，Unihan 木-13 找不到更相似的，與「榼」連寫時應為正字)
985f,,,否,䫜,,Thinking...,Thinking...,Thinking...,U+4ADC,,4-5E4C,Thinking...,,,,,,  {幽頁}
9860,,,否,哯,,Thinking...,Thinking...,Thinking...,U+54EF,,,Thinking...,,,,,,
9861,,,否,𨐖,,Thinking...,Thinking...,Thinking...,U+28416,,,Thinking...,,,,,,
9862,,,否,㜕,,Thinking...,Thinking...,Thinking...,U+3715,,,Thinking...,,,,,, {女連}
9863,,,否,𠛡,,Thinking...,Thinking...,Thinking...,U+206E1,,10-2725,Thinking...,,,,,, {必刂}
9864,,,否,𣄕,,Thinking...,Thinking...,Thinking...,U+23115,,10-4D38,Thinking...,,,,,, {族-矢+音}
9865,,,否,榼,,Thinking...,Thinking...,Thinking...,U+69BC,,,Thinking...,,,,,,{左木上去下韭}
9866,,,否,猢,,Thinking...,Thinking...,Thinking...,U+7322,,,Thinking...,,,,,, {犬旁+活} (Unihan 犬-9 找不到，僅出現在例句西遊記「猢」猻處)
9868,,,否,,,Thinking...,(略),(同),,(同),,Thinking...,,,,,,{上撇+水/下撇+十... 這是一張篆書的圖，=>組字}
9869,,,否,㢝,,Thinking...,Thinking...,Thinking...,U+389D,,4-5F5E,Thinking...,,,,,,  {廯-羊+禾}
986a,,,否,𣑱,,Thinking...,Thinking...,Thinking...,U+23471,,,Thinking...,,,,,, {染}
986b,,,否,𥿽,,Thinking...,Thinking...,Thinking...,U+25FFD,,,Thinking...,,,,,, {糸安}
986d,,,否,𩭯,,Thinking...,Thinking...,Thinking...,U+29B6F,,,Thinking...,,,,,, {上髟下亞}
986e,,,否,罤,,Thinking...,Thinking...,Thinking...,U+7F64,,,Thinking...,,,,,,
986f,,,否,𨭈,,Thinking...,Thinking...,Thinking...,U+28B48,,,Thinking...,,,,,, {金貓} (通U+28B48金猫，CNS11643 未錄)
9870,,,否,𦞚,,Thinking...,Thinking...,Thinking...,U+2679A,,5-487B,Thinking...,,,,,,
9871,,,否,㘚,,Thinking...,Thinking...,Thinking...,U+361A,,,Thinking...,,,,,,
9872,,,否,䘕,,Thinking...,Thinking...,Thinking...,U+4615,,,Thinking...,,,,,,
9873,,,否,衏,,Thinking...,Thinking...,Thinking...,U+884F,,,Thinking...,,,,,,
9874,,,否,䵝,,Thinking...,Thinking...,Thinking...,U+4D5D,,,Thinking...,,,,,,
9875,,,否,艧,,Thinking...,Thinking...,Thinking...,U+8267,,,Thinking...,,,,,,
9876,,,否,鴴,,Thinking...,Thinking...,Thinking...,U+9D34,,4-5A56,Thinking...,,,,,,
9877,,,否,𦚼,,Thinking...,Thinking...,Thinking...,U+266BC,,,Thinking...,,,,,,
9878,,,否,䐐,,Thinking...,Thinking...,Thinking...,U+4410,,,Thinking...,,,,,,
9879,,,否,𦞂,,Thinking...,Thinking...,Thinking...,U+26782,,,Thinking...,,,,,,  {月荅}
987a,,,否,謩,,Thinking...,Thinking...,Thinking...,U+8B29,,,Thinking...,,,,,,
987b,,是,？,禵,,Thinking...,Thinking...,Thinking...,U+79B5,,11-543B,Thinking...,,,,,, {側衣+題} CNS 11-543B (通同字 (多羅恂郡王允禵)(該輩份是示字輩，此字也出於清史人名，但圖卻寫成衣部... (yeah... 傾向作為編輯手誤處理)))
987c,,,否,𣝡,,Thinking...,Thinking...,Thinking...,U+23761,,,Thinking...,,,,,, {木養}
987e,,,否,𡟥,,Thinking...,Thinking...,Thinking...,U+217E5,,,Thinking...,,,,,, {女禹}
98a1,,,否,嗗,,Thinking...,Thinking...,Thinking...,U+55D7,,,Thinking...,,,,,,
98a2,,,否,𤟧,,Thinking...,Thinking...,Thinking...,U+247E7,,,Thinking...,,,,,, {犬旁+思}
98a4,,,否,删,,Thinking...,Thinking...,Thinking...,U+5220,,3-2461,Thinking...,,,,,,{分冊}
98aa,,,否,㕒,,Thinking...,Thinking...,Thinking...,U+3552,,,Thinking...,,,,,,  {厂義}
98ab,,,否,仫,,Thinking...,Thinking...,Thinking...,U+4EEB,,14-4C5E,Thinking...,,,,,," {側人+麼, CNS 無收錄}"
98ac,,,否,傈,,Thinking...,Thinking...,Thinking...,U+5088,,,Thinking...,,,,,,
98ae,,,否,䊸,,Thinking...,Thinking...,Thinking...,U+42B8,,,Thinking...,,,,,,
98b1,,,否,礶,,Thinking...,Thinking...,Thinking...,U+7936,,,Thinking...,,,,,,
98b2,,,否,䏽,,Thinking...,Thinking...,Thinking...,U+43FD,,,Thinking...,,,,,,
98b3,,,否,𠟪,,Thinking...,Thinking...,Thinking...,U+207EA,,5-4C26,Thinking...,,,,,,  {業刂}
98b4,,,否,㗘,,Thinking...,Thinking...,Thinking...,U+35D8,,,Thinking...,,,,,,
98b6,,,否,𨄅,,Thinking...,Thinking...,Thinking...,U+28105,,,Thinking...,,,,,,  {側足 + 區}
98b7,,,否,譞,,Thinking...,Thinking...,Thinking...,U+8B5E,,,Thinking...,,,,,,
98b8,,,否,啓,,Thinking...,Thinking...,Thinking...,U+5553,,,Thinking...,,,,,, {啟}
98b9,,,否,䱁,,Thinking...,Thinking...,Thinking...,U+4C41,,,Thinking...,,,,,, {魚本}
98bb,,,否,玘,,Thinking...,Thinking...,Thinking...,U+7398,,3-266E,Thinking...,,,,,,
98bc,,,否,癀,,Thinking...,Thinking...,Thinking...,U+7640,,,Thinking...,,,,,, {疒黃}
98c2,,,否,㩍,,Thinking...,Thinking...,Thinking...,U+3A4D,,,Thinking...,,,,,,  {提手 + 策}
98c6,,,否,㞦,,Thinking...,Thinking...,Thinking...,U+37A6,,,Thinking...,,,,,, {山几}
98ca,,,否,睉,,Thinking...,Thinking...,Thinking...,U+7749,,,Thinking...,,,,,,
98cb,,,否,𥐪,,Thinking...,Thinking...,Thinking...,U+2542A,,4-2A63,Thinking...,,,,,, {石+紘-糸}
98cc,,,否,伷,,Thinking...,Thinking...,Thinking...,U+4F37,,,Thinking...,,,,,,
98cd,,,否,𡍋,,Thinking...,Thinking...,Thinking...,U+2134B,,,Thinking...,,,,,, {土奔}
98ce,,是,？,鑾,,Thinking...,Thinking...,Thinking...,U+947E,,,Thinking...,,,,,,{上示示下金} 
98d0,,,否,磓,,Thinking...,Thinking...,Thinking...,U+78D3,,,Thinking...,,,,,,
98d4,,,否,輢,,Thinking...,Thinking...,Thinking...,U+8F22,,,Thinking...,,,,,,
98d5,,,否,軎,,Thinking...,Thinking...,Thinking...,U+8ECE,,,Thinking...,,,,,,  {上車下口}
98d6,,,否,𢼨,,Thinking...,Thinking...,Thinking...,U+22F28,,,Thinking...,,,,,, {危攴}
98d8,,,否,涹,,Thinking...,Thinking...,Thinking...,U+6DB9,,,Thinking...,,,,,,
98da,,,否,𣈶,,Thinking...,Thinking...,Thinking...,U+23236,,6-533E,Thinking...,,,,,, {日恆}
98db,,,否,𤨕,,Thinking...,Thinking...,Thinking...,U+24A15,,,Thinking...,,,,,, {王勒}
98dd,,,否,䇓,,Thinking...,Thinking...,Thinking...,U+41D3,,,Thinking...,,,,,,  {上須下立}
98de,,,否,㵽,,Thinking...,Thinking...,Thinking...,U+3D7D,,,Thinking...,,,,,,
98df,,,否,㧗,,Thinking...,Thinking...,Thinking...,U+39D7,,,Thinking...,,,,,, {提手+此}
98e0,,,否,𩿡,,Thinking...,Thinking...,Thinking...,U+29FE1,,4-554C,Thinking...,,,,,, {鳥台}
98e2,,,否,㟼,,Thinking...,Thinking...,Thinking...,U+37FC,,,Thinking...,,,,,, {上山下敖}
98e3,,,否,墄,,Thinking...,Thinking...,Thinking...,U+5884,,,Thinking...,,,,,,
98e5,,,否,慜,,Thinking...,Thinking...,Thinking...,U+615C,,,Thinking...,,,,,,
98e6,,,否,䃴,,Thinking...,Thinking...,Thinking...,U+40F4,,,Thinking...,,,,,,  {石諸}
98e7,,,否,𨧱,,Thinking...,Thinking...,Thinking...,U+289F1,,4-5444,Thinking...,,,,,, {金屈}
98e8,,,否,𤫫,,Thinking...,Thinking...,Thinking...,U+24AEB,,,Thinking...,,,,,, {分瓜}
98e9,,,否,𤬁,,Thinking...,Thinking...,Thinking...,U+24B01,,,Thinking...,,,,,, {果瓜}
98ea,,,否,𤫶,,Thinking...,Thinking...,Thinking...,U+24AF6,,,Thinking...,,,,,, {吉瓜}
98eb,,,否,裑,,Thinking...,Thinking...,Thinking...,U+88D1,,,Thinking...,,,,,,
98ec,,,否,𠐍,,Thinking...,Thinking...,Thinking...,U+2040D,,,Thinking...,,,,,,  {側人 + 數}
98ed,,,否,暅,,Thinking...,Thinking...,Thinking...,U+6685,,4-3D69,Thinking...,,,,,,
98ef,,,否,禟,,Thinking...,Thinking...,Thinking...,U+799F,,,Thinking...,,,,,,
98f0,,,否,㬇,,Thinking...,Thinking...,Thinking...,U+3B07,,,Thinking...,,,,,, {日奐} (有些字型看起來不一樣，但 Unicode.org 上的圖跟萌典的圖是一樣的)
98f1,,,否,魪,,Thinking...,Thinking...,Thinking...,U+9B6A,,,Thinking...,,,,,, {魚介}
98f3,,,否,溭,,Thinking...,Thinking...,Thinking...,U+6EAD,,,Thinking...,,,,,,
98f4,,,否,摚,,Thinking...,Thinking...,Thinking...,U+645A,,,Thinking...,,,,,,
98f5,,,否,頢,,Thinking...,Thinking...,Thinking...,U+9822,,3-4F67,Thinking...,,,,,,
98f7,,,否,𤍟,,Thinking...,Thinking...,Thinking...,U+2435F,,,Thinking...,,,,,, {上票下火點}
98f8,,,否,㩴,,Thinking...,Thinking...,Thinking...,U+3A74,,,Thinking...,,,,,,  {提手 + 瞿}
98fa,,,否,崈,,Thinking...,Thinking...,Thinking...,U+5D08,,,Thinking...,,,,,,
98fb,,,否,鐗,,Thinking...,Thinking...,Thinking...,U+9417,,3-5D3D,Thinking...,,,,,, {金間}
98fc,,,否,𠎦,,Thinking...,Thinking...,Thinking...,U+203A6,,13-764B,Thinking...,,,,,, {側人+強}
98fd,,,否,䯀,,Thinking...,Thinking...,Thinking...,U+4BC0,,,Thinking...,,,,,, {馬聶}
98fe,,,否,㣥,,Thinking...,Thinking...,Thinking...,U+38E5,,,Thinking...,,,,,,  {彳侍}
9940,,,否,𠗌,,Thinking...,Thinking...,Thinking...,U+205CC,,,Thinking...,,,,,,
9941,,,否,䞟,,Thinking...,Thinking...,Thinking...,U+479F,,3-3F36,Thinking...,,,,,,  {走邊 + 白}
9942,,,否,跭,,Thinking...,Thinking...,Thinking...,U+8DED,,,Thinking...,,,,,,
9944,,,否,娽,,Thinking...,Thinking...,Thinking...,U+5A3D,,,Thinking...,,,,,,  {女彔}
9945,,,否,䋶,,Thinking...,Thinking...,Thinking...,U+42F6,,,Thinking...,,,,,,  {糸頁}
9946,,,否,𥢧,,Thinking...,Thinking...,Thinking...,U+258A7,,15-5B53,Thinking...,,,,,,  {禾 + 幟 - 巾}
9947,,,否,𨃓,,Thinking...,Thinking...,Thinking...,U+280D3,,,Thinking...,,,,,,  {側足 + 茶}
9948,,,否,䦯,,Thinking...,Thinking...,Thinking...,U+49AF,,,Thinking...,,,,,,
9949,,,否,㩻,,Thinking...,Thinking...,Thinking...,U+3A7B,,,Thinking...,,,,,, {危支}
994a,,,否,蒾,,Thinking...,Thinking...,Thinking...,U+84BE,,,Thinking...,,,,,,
994b,,,否,𠵣,,Thinking...,Thinking...,Thinking...,U+20D63,,10-2C2C,Thinking...,,,,,, {口軋}
994c,,,否,珦,,Thinking...,Thinking...,Thinking...,U+73E6,,,Thinking...,,,,,,
994d,,,否,𦳝,,Thinking...,Thinking...,Thinking...,U+26CDD,,,Thinking...,,,,,, {艸頭+昜}
994e,,,否,丢,,Thinking...,Thinking...,Thinking...,U+4E22,,3-2263,Thinking...,,,,,, {丟}
9951,,,否,譌,,Thinking...,Thinking...,Thinking...,U+8B4C,,,Thinking...,,,,,,
9954,,,否,匀,,Thinking...,Thinking...,Thinking...,U+5300,,,Thinking...,,,,,, {勻}
